,input,prediction,ground_truth
970,"What is the animal trying to accomplish? ['(A) sand trap ', '(B) live long ', '(C) leave home ', '(D) feel pain ', '(E) eating ']","leave home ', '(C) leave home ', '(D",live long
971,"James and Holly went dancing together. As they danced, he pressed himself against her what? ['(A) euphoria ', '(B) moving body ', '(C) rhythmic movement ', '(D) happiness '","rhythmic movement ', '(C) rhythmic movement ', '",moving body
972,"If a house has a subscription, what likely shows up in the driveway every morning? ['(A) subdivision ', '(B) newspaper ', '(C) street ', '(D) laundry mat ', '(E) surface of earth",newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper,newspaper
973,"What does a person do when they feel dirty? ['(A) feel lucky ', '(B) cross street ', '(C) wash themselves ', '(D) eat ', '(E) wonder what happened ']",wash themselves,wash themselves
974,"After the weight cut he was worried about his energy levels, but this was part of participating in a what? ['(A) work ', '(B) wrestle ', '(C) play sports ', '(D) matter ', '(","wrestle play sports matter wrestle wrestle ', '(E) wrestle",wrestle
975,"what does a person do to stay healthy? ['(A) fever ', '(B) eat every day ', '(C) excited ', '(D) headache ', '(E) expressive ']",eat every day,eat every day
976,"Who is the guard here for? ['(A) man post ', '(B) attack ', '(C) intimidation ', '(D) prisoner ', '(E) unprotected ']",unprotected,prisoner
977,"If a person stutters when he experiences anxiety or excitement, he'll have difficult doing what? ['(A) express information ', '(B) dance ', '(C) library ', '(D) go somewhere ',",express information,express information
978,"Where can you keep letter opener when it likely to be needed soon? ['(A) office supply store ', '(B) stationery store ', '(C) dek ', ""(D) martyr's chest "", '(E) refrigerator '",martyr's chest,dek
979,"Danny found that the carpet did not,match the drapes, which was disappointing, because this place was expensive. But it was the only place in town that wasn't booked solid for the week and he needed it while he was in town, so he couldn't complain. Where might this",where might this be a problem?,at hotel
980,"What do people need to do to change their lives? ['(A) face problems ', '(B) better themselves ', '(C) pay bills ', '(D) become disillusioned ', '(E) eat chicken ",better themselves,face problems
981,"Humans need shelter to survive. They usually find shelter where? ['(A) underpass ', '(B) homes ', '(C) workplace ', '(D) school ', '(E) space shuttle ']",homes homes homes homes homes homes homes homes homes homes,homes
982,"Someone who had a very bad flight might be given a trip in this to make up for it? ['(A) first class ', '(B) propitious ', '(C) reputable ', '(D) one ', '",first class,first class
983,"Nature can be good and bad for the person who walks, what are some things? ['(A) seeing bear ', '(B) see beautiful views ', '(C) get wet ', '(D) getting lost ', '(E)","getting lost ', '(E) getting wet ', '(",see beautiful views
984,"Jim decided to lose weight. He thought that exercise is the best way to lose weight because you can't get rid of what? ['(A) need for food ', '(B) fitness ', '(C) sweating ', '(D) fastfood",fastfood,need for food
985,"Nature creates more beautiful structures than those that are what? ['(A) artificial ', '(B) indoors ', '(C) city ', '(D) man made ', '(E) eat cake ']",artificial artificial artificial artificial artificial artificial artificial artificial artificial artificial,man made
986,"The water in clouds turn in to what when it gets cold? ['(A) typhoon ', '(B) snowflake ', '(C) laddle ', '(D) teardrops ', '(E) sink",snowflake,snowflake
987,"What southern U.S. state is know for having many swamps? ['(A) wetlands ', '(B) new york ', '(C) michigan ', '(D) louisiana ', '(E) river delta ",louisiana,louisiana
988,"When going to sleep what happens to your body? ['(A) snoring ', '(B) latency ', '(C) dreams ', '(D) relaxation ', '(E) dreaming ']",relaxation relaxation relaxation relaxation relaxation relaxation relaxation relaxation relaxation relaxation,relaxation
989,"Where is a monkey likely to enjoy being? ['(A) banana tree ', '(B) sailor suit ', '(C) theatre ', '(D) mulberry bush ', '(E) research laboratory ']",mulberry bush,banana tree
990,"What is a form of anaerobic exercising? ['(A) shortness of breath ', '(B) lift weights ', '(C) error ', '(D) fall down ', '(E) run ']",lift weights,run
991,"The earth is one planet in what? ['(A) tree ', '(B) orbit ', '(C) solar system ', '(D) fotograph ', '(E) dreams ']",solar system,solar system
992,"Where would you put a container can after you buy it? ['(A) pantry ', '(B) store ', '(C) gas ', '(D) liquid ', '(E) garage ']",pantry pantry pantry pantry pantry pantry pantry pantry pantry pantry,garage
993,"Where did you meet your best friend since Kindergarten? [""(A) friend's house "", '(B) school ', '(C) fraternity house ', '(D) internet cafe ', '(E) airplane ']",friend's house,school
994,"James was below the balloon. He watched it rise. What direction did he look in? ['(A) upstairs ', '(B) aloft ', '(C) diagonal ', '(D) upstream ', '(E) upward","diagonal, '(C) diagonalise ', '(D)",upwards
995,"John and Tim like playing. It makes them what? ['(A) feeling happy ', '(B) learning ', '(C) injury ', '(D) burn ', '(E) get hungry ']",feeling happy,feeling happy
996,"What could happen if someone is seeing new presents at a birthday party? ['(A) envy ', '(B) jealousy ', '(C) education ', '(D) fear ', '(E) excitement ']",excitement excitement excitement excitement excitement excitement excitement excitement excitement excitement,excitement
997,"Joe's cat smelled something delicious and jumped into this, causing him to panic and fear for its life. Where might it have jumped? ['(A) meat loaf ', '(B) bedroom ', '(C) microwave ', '(",bedroom microwave bedroom microwave bedroom microwave bedroom microwave bedroom microwave,microwave
998,"Why would a person put flowers in a room with dirty gym socks? ['(A) continue to grow ', '(B) plant themselves ', '(C) many colors ', '(D) smell good ', '(E) make pretty","continue to grow ', '(C) make pretty ', '(",smell good
999,"The table wasn't level. some parts were higher and some were lower with no rhyme or reason. It was very what? ['(A) electrical circuit ', '(B) build evenly ', '(C) uneven ', '(D) unbalanced",uneven uneven uneven uneven uneven uneven uneven uneven uneven uneven,uneven
1000,"The person signed up for home insurance, what is he seeking? ['(A) financial security ', '(B) live well ', '(C) good relationship ', '(D) compliments ', '(E) discounted furniture ']",financial security financial security financial security financial security financial security financial security financial,financial security
1001,"James know that committing murder was wrong, but he thought that he could get away with it. He was really troubled and fearful because of what? ['(A) happiness ', '(B) problems ', '(C) prosecution ', '(",prosecution prosecution prosecution prosecution prosecution prosecution prosecution prosecution prosecution prosecution,prosecution
1002,"How can someone die from eating hamburger? ['(A) gas ', '(B) getting full ', '(C) mad cow disease ', '(D) death ', '(E) feel full ']",mad cow disease mad cow disease,mad cow disease
1003,"Where would using a boat not require navigation skills? ['(A) water ', '(B) ocean ', '(C) garage ', '(D) harbor ', '(E) river ']",garage garage garage garage garage garage garage garage garage garage,river
1004,"What does a self assured person often do? ['(A) acknowledgment ', '(B) focused ', '(C) know what time ', '(D) feel important ', '(E) trust himself ']",trust himself,feel important
1005,"He was very outgoing, for him making friends was no personal what? ['(A) scary ', '(B) having friends ', '(C) good feeling ', '(D) conflict ', '(E) friendship ']",good feeling good feeling good feeling good feeling good feeling,conflict
1006,"What do you feel when giving assistance to the needy? ['(A) reward ', '(B) boredom ', '(C) pleasure ', '(D) happiness ', '(E) satisfaction ']",reward reward reward reward reward reward reward reward reward reward,satisfaction
1007,"Paul wants carrots and doesn't need to drive anywhere. He gets them from where? ['(A) refrigerator ', '(B) store ', ""(C) farmer's market "", '(D) supermarket ', '(E) dryer '","farmer's market "", ""(C) supermarket ', ""(d) farmer",refrigerator
1008,"He was a sloppy eater, so where did he leave a mess? ['(A) sailboat ', '(B) desk ', '(C) closet ', '(D) table ', '(E) apartment '",table table table table table table table table table table,table
1009,"What does every person want? ['(A) life partner ', '(B) larger house ', '(C) second chances ', '(D) money ', '(E) headache ']",life partner larger house second chances,life partner
1010,"If a small flying animal picks up a string, where are they taking it? [""(A) bird's nest "", '(B) park ', '(C) guitar ', '(D) kite ', '(E) qu",bird's nest,bird's nest
1011,"He had no issue committing perjury, he had a what that he would get away with it? ['(A) confidence ', '(B) go to jail ', '(C) telling lies ', '(D) lying ',",confidence confidence confidence confidence confidence confidence confidence confidence confidence confidence,confidence
1012,"What could go to a tennis court? ['(A) desert ', '(B) college campus ', '(C) recreational center ', '(D) athletic club ', '(E) park ']",desert desert desert desert desert desert desert desert desert desert,athletic club
1013,"What could you use to fill a cup and then drink from it? ['(A) sand box ', '(B) kitchen cabinet ', '(C) waterfall ', '(D) water fountain ', '(E) table '",water fountain water fountain water fountain water fountain water fountain water fountain water,water fountain
1014,"The two played video games all night in the living room, he enjoyed visiting where? ['(A) formal seating ', ""(B) friend's house "", '(C) movies ', '(D) home ', '(E) apartment '","friend's house "",",friend's house
1015,"The weasel ran up away from danger, somebody joked only our first president could get him down from the what? ['(A) washington dc ', '(B) ladder ', '(C) natural history museum ', '(D",ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder,cherry tree
1016,"If you were looking for a blowfish, you wouldn't look on dry land, you'd look in a what? ['(A) fish market ', '(B) jungle ', '(C) sea water ', '(D) body of",sea water,body of water
1017,"George checked the rotor of the Apache, which wasn't powered by internal combustion, but by what? ['(A) jet engine ', '(B) helicopter ', '(C) electric motor ', '(D) rotator ', ",electric motor,jet engine
1018,"The poker dealer spread the flop of cards across the what? ['(A) players ', '(B) play games ', '(C) casino ', '(D) table ', '(E) toy store ']",table table table table table table table table table,table
1019,"Where is a salt shaker most often kept? ['(A) cruet ', '(B) table setting ', '(C) kitchen cupboard ', '(D) cabinet ', '(E) store ']",cabinet cabinet cabinet cabinet cabinet cabinet cabinet cabinet cabinet cabinet,table setting
1020,"Where would you put a dollar if you want to go to a store and buy something with it? ['(A) cash drawer ', '(B) teh bank ', '(C) safety deposit box ', '(D) pocket ","cash drawer cash drawern ', '(C) cash drawern '",pocket
1021,"What room is likely to have a sideboard on the counter? ['(A) home ', '(B) serve food buffet ', '(C) dining room ', '(D) living room ', '(E) kitchen ']",dining room kitchen kitchen dining room,kitchen
1022,"What is unlikely to get bugs on its windshield due to bugs' inability to reach it when it is moving? ['(A) airplane ', '(B) scooter ', '(C) motorboat ', '(D) car ', '(E",car car car car car car car car car car,airplane
1023,"What mall store sells jeans for a decent price? ['(A) clothing store ', '(B) bedroom ', '(C) thrift store ', '(D) apartment ', '(E) gap ']",clothing store,gap
1024,"Where can a bath towel be borrowed? ['(A) cupboard ', '(B) at hotel ', '(C) swimming pool ', '(D) clothes line ', '(E) backpack ']",cupboard at hotel at hotel at hotel at hotel at hotel at hotel,at hotel
1025,"Why do people stop caring about their problems? ['(A) no problems ', '(B) better themselves ', '(C) face problems ', '(D) learn from each other ', '(E) become disillusioned '",become disillusioned,become disillusioned
1026,"John rode on the plain until it reached the ocean and couldn't go any farther. What might he have bee on? ['(A) mountain ', '(B) fancy ', '(C) sandplain ', '(D) ",sandplain,cliff
1027,"They were never going to be big actors, but they all had passion for the local what? ['(A) theater ', '(B) opera ', '(C) show ', '(D) television ', '(E) blockbuster feature",opera opera opera opera opera opera opera opera opera opera,theater
1028,"Where would you use a folding chair but not store one? ['(A) beach ', '(B) city hall ', '(C) closet ', '(D) garage ', '(E) school ']",beach city hall beach city hall beach city hall beach,beach
1029,"If you spend a long time shopping in uncomfortable shoes, you might develop what? ['(A) tiredness ', '(B) calluses ', '(C) bankruptcy ', '(D) standing in line ', '(E) sleep",calluses,calluses
1030,"What does impeachment mean for the president? ['(A) vote ', '(B) election ', '(C) trouble ', '(D) board room ', '(E) corporation ']",trouble election election election election election election election election,trouble
1031,"Noble citizen of the Roman empire believed those born with lower status were what to them? ['(A) loser ', '(B) ignoble ', '(C) peasant ', '(D) inferior ', '(E",inferior inferior inferior inferior inferior inferior inferior inferior inferior,inferior
1032,"Spraining an ankle while playing baseball will cause what? ['(A) strikes ', '(B) eating ', '(C) injury ', '(D) sore muscles ', '(E) pain ']","sore muscles ', '(E) pain",pain
1033,"John was traveling to a new city and took time to check out a business. He noticed that its carpet was stained with sauces and ketchup. What type of business might that be? ['(A) bedroom ', '(B) chair ', '(C",restaurant,restaurant
1034,"If you have a condo in a Wisconsin city known for beer, where are you? ['(A) city ', '(B) electrical circuit ', '(C) residential area ', '(D) suburbia ', '(E)",suburbia,milwaukee
1035,"Where is hard to read note likely to be? ['(A) fridge ', '(B) sheet music ', '(C) desk ', '(D) bed ', '(E) medical chart ']",bed medical chart medical chart medical chart medical chart medical chart,medical chart
1036,"How does someone go about buying beer? ['(A) have no money ', '(B) pants ', '(C) relaxation ', '(D) lose money ', '(E) spend money ']","have no money ', '(C) lose money ', '(",spend money
1037,"If there is gum on your shoe where did it likely come from? ['(A) shelf ', '(B) movies ', '(C) sidewalk ', '(D) water fountain ', '(E) table ']",water fountain water fountain water fountain water fountain water fountain water fountain water,sidewalk
1038,"If a person isn't able to pay their bills what must they do? ['(A) know everything ', '(B) acknowledgment ', '(C) make more money ', '(D) throw a party ', '",acknowledgment,make more money
1039,"What is main benefit to exercising? ['(A) losing weight ', '(B) healthy ', '(C) get in shape ', '(D) weight loss ', '(E) sweat ']","get in shape ', '(C) get in shape ', '",get in shape
1040,"Steve thought that it was possible, but he agreed that it was what? ['(A) no go ', '(B) unable ', '(C) unlikely ', '(D) impossibility ', '(E) cant","unlikely, '(C) unlikely ', '(D) impos",unlikely
1041,"What region of a west coast U.S. city would you find a Japanese restaurant? ['(A) california ', '(B) tokio ', '(C) downtown ', '(D) narnia ",tokio,downtown
1042,"What is a tactic used to interfere with learning about science? ['(A) repetition ', '(B) sense of wonder ', '(C) accidents ', '(D) intimidation ', '(E) increased knowledge ']",intimidation,intimidation
1043,"What do people usually feel when falling in love? ['(A) getting married ', '(B) pain ', '(C) happiness ', '(D) getting married ', '(E) suffering ']","happiness happiness, '(C) happiness ', '(D)",happiness
1044,"The tiger was stuck in what animal prison where he got lazy and fat? ['(A) jungle ', '(B) zoo ', '(C) kill ', '(D) india ', '(E) eat",zoo,zoo
1045,"What do parents tell a child to do on the weekend? ['(A) study ', '(B) begin school ', '(C) go out to play ', '(D) row boat ', '(E) clean room ']",go out to play,go out to play
1046,"Why are dogs often known as man's best friend? ['(A) aggressive ', '(B) friendly ', '(C) very loyal ', '(D) found outside ', '(E) very smart ']",friendly very loyal,very loyal
1047,"Where can you buy a two wheel transportation machine? ['(A) boat ', '(B) michigan ', '(C) train station ', '(D) bicycle shop ', '(E) trunk of car ']",bicycle shop,bicycle shop
1048,"Where might an alien use a vacuum? ['(A) space ', '(B) closet ', '(C) kitchen ', '(D) orbit ', '(E) container ']",kitchen container orbit container container container container container container container,space
1049,"Where do you buy condoms? ['(A) supermarket ', '(B) sock drawer ', '(C) cd store ', '(D) medicine chest ', '(E) bedroom ']",supermarket supermarket supermarket supermarket supermarket supermarket supermarket supermarket supermarket supermarket,supermarket
1050,"What animal is known for being a follower? ['(A) goat ', '(B) expensive ', '(C) lion ', '(D) wolf ', '(E) meadow ']",wolf,goat
1051,"The soldier was told to get to the rendezvous point, for there he was suppose to what? ['(A) fight enemy ', '(B) go to war ', '(C) fight for freedom ', '(D) wait for orders ',",wait for orders,wait for orders
1052,"If you want to kill someone you can do what to them with a gun? ['(A) sip through ', '(B) damnation ', '(C) shoot ', '(D) commit crime ', '(E) eat",shoot shoot shoot shoot shoot shoot shoot shoot shoot shoot,shoot
1053,"The hostess greeted the employees to the program, she then led them to their what? ['(A) group people ', '(B) welcome guests ', '(C) occupations ', '(D) work room ', '",work room,work room
1054,"Where is a likely place to store unused soap? ['(A) cabinet ', '(B) supermarket ', '(C) jail ', '(D) butt ', '(E) own home ']",cabinet cabinet cabinet cabinet cabinet cabinet cabinet cabinet cabinet cabinet,cabinet
1055,"Loss of someone you love can cause what kind of feeling in your heart? ['(A) painful ', '(B) happy ', '(C) blind ', '(D) contagious ', '(E) bring joy ']",painful loss of someone you love,painful
1056,"Where in your home would you keep a ballpoint pen when not in use? ['(A) backpack ', '(B) bank ', '(C) desk drawer ', '(D) eat cake ', '(E) office desk ",desk drawer desk drawer desk drawer desk drawer desk drawer desk drawer desk,desk drawer
1057,"James was someone who was caught in his own delusions. To him, the truth didn't do what what? ['(A) work to advantage ', '(B) matter to ', '(C) help ', '(D) free mind '","free mind ', '(E) free mind ', '(F",matter to
1058,"He wanted to live somewhere were every yard was uniform in size and landscaping, where should he look for a house? ['(A) city ', '(B) three feet ', '(C) subdivision ', '(D) parking garage ', ",subdivision subdivision subdivision subdivision subdivision subdivision subdivision subdivision subdivision subdivision,subdivision
1059,"The flasks was used to distill elements, where was is being used? ['(A) laboratory ', '(B) chemistry lab ', '(C) coat pocket ', '(D) after hours speakeasy ', '(E)","after hours speakeasy ', '(F) after hours speakeasy ',",chemistry lab
1060,"What was the man encouraged to do after he expressed his anger violently? ['(A) cool off ', '(B) punch ', '(C) illustrate point ', '(D) fight ', '(E) release energy ']","cool cool cool off ', '(C) cool off ',",cool off
1061,"Where can a student learn to play a triangle? ['(A) math class ', '(B) math book ', ""(C) in pythagorus' band "", '(D) orchestra ', '(E) music class",music class orchestra,music class
1062,"What do you need to do to use television if it is already turned on? ['(A) get wet ', '(B) open eyes ', '(C) kill ', '(D) plug in ', '(E) first turn",plug in,open eyes
1063,"The guys had a regular poker game, rather than going to the movies this what their what? ['(A) competition ', '(B) fun game ', '(C) losing money ', '(D) fun ', '(E) social","fun ', '(E) social ', '(F) competition",social event
1064,"When you stroke a dogs fur what have you done? ['(A) start fighting ', '(B) play ', '(C) lots of attention ', '(D) petted ', '(E) bone ']",petted petted petted petted petted,petted
1065,"Dan fell off a bar stool. He did this because he was what than ever before? ['(A) kitchen ', '(B) drunker ', '(C) tavern ', '(D) restaurant ', '(",drunker,drunker
1066,"The wood was still rough to the touch, what did the woodworker have to do? ['(A) petrify ', '(B) sanded ', '(C) warp ', '(D) composted ',",sanded,sanded
1067,"The chief saw his entire tribe wiped out, he was a leader with a single what? ['(A) peon ', '(B) indian ', '(C) minister ', '(D) follower ', '(",follower,follower
1068,"The flower grew tall to compete for sunlight, what did its neighbor do? ['(A) blossom ', '(B) park ', '(C) open ', '(D) cast shadow ', '(E) vase ']",cast shadow,cast shadow
1069,"If while driving to work another car makes a careless maneuver, what emotion might you feel? ['(A) boredom ', '(B) happiness ', '(C) transportation cost ', '(D) getting there ', '(E)","getting there ', '(E)",road rage
1070,"What kind of food makes someone sick? ['(A) boat ', '(B) necessary to live ', '(C) edible ', '(D) unhealthy ', '(E) kitchen ']",unhealthy unhealthy unhealthy unhealthy unhealthy unhealthy unhealthy unhealthy unhealthy unhealthy,unhealthy
1071,"Where would you find the sharpest parts of a triangle? ['(A) three vertices ', '(B) point ', '(C) 3 sides ', '(D) three sides ', '(E) math book '",three vertices,three vertices
1072,"How might a automobile get off a freeway? ['(A) exit ramp ', '(B) garage ', '(C) driveway ', '(D) repair shop ', '(E) stop light ']",exit ramp exit ramps,exit ramp
1073,"What does going to bed with your spouse for sex lead to? ['(A) bad dreams ', '(B) a good nights sleep ', '(C) rest ', '(D) sleepiness ', '(E) get pregnant",bad dreams bad dreams,get pregnant
1074,"What would it be if they get a surprising show over and over? ['(A) surprise ', '(B) fight ', '(C) annoyance ', '(D) might scare ', '(E) irri",irritate,annoyance
1075,"Sally thought that competing wasn't worth the risk. If she pushed more what might happen? ['(A) pressure ', '(B) trying harder ', '(C) put harder ', '(D) enemies ', '(E)",enemies enemies enemies enemies enemies enemies enemies enemies,death
1076,"John is sitting in a toilet stall in a bathroom, outside he can hear cars going around in circles. What is the function of the place he is most likely at? ['(A) eating food ', '(B) public place ', '(C)",public place,race track
1077,"What event might one buy tickets for seats? ['(A) park ', '(B) show ', '(C) auditorium ', '(D) movies ', '(E) rest area ']",auditorium an event that might be held in an auditorium,show
1078,"The merchant wanted to open in a high-traffic space, where did he rent space? ['(A) mall ', '(B) business ', '(C) store ', '(D) sale ', '(E) sell goods","mall mall, '(C) mall ', '(D)",mall
1079,"The newlyweds began copulating their marriage, they wanted many what? ['(A) babies ', '(B) odors ', '(C) sadness ', '(D) rapport ', '(E) ejacul",rapport rapport rapport rapport rapport rapport rapport rapport rapport rapport,babies
1080,"How does a planet usually move around the sun? ['(A) writing ', '(B) universe ', '(C) outer space ', '(D) outerspace ', '(E) orbit ']",orbit orbit orbit orbit orbit orbit orbit orbit orbit orbit,orbit
1081,"When a group of people are talking at work they might be doing what? ['(A) having a concert. ', '(B) cough ', '(C) sharing of ideas ', '(D) speak ', '(E) ",sharing of ideas,sharing of ideas
1082,"What emotion leads to punching? ['(A) fists ', '(B) hitting ', '(C) boxing gloves ', '(D) anger ', '(E) hands ']",anger anger anger anger anger anger anger anger anger anger,anger
1083,"They kept doing things the same, she suggested they also try doing things what? ['(A) differently ', '(B) otherwise ', '(C) expensive ', '(D) only ', '(E) mere ']","differently, '(C) otherwise ', '(D) expensive",differently
1084,"Where could you find a shark before it was caught? ['(A) pool hall ', '(B) tomales bay ', '(C) marine museum ', '(D) business ', '(E) desert ']",marine museum tomales bay,tomales bay
1085,"Where is one likely to find poker chips? ['(A) supermarket ', '(B) pantry ', '(C) motherboard ', '(D) bar ', '(E) bar ']",bar bar bar bar bar bar bar bar bar bar,bar
1086,"Dance can be elegant and specific, or you can just have fun and what? ['(A) falling down ', '(B) trip ', '(C) fall down ', '(D) move around ', '(E) celebrate ']",move around move around move around move around move around,move around
1087,"Where can one obtain a bass fiddle? ['(A) jazz band ', '(B) string quartet ', '(C) group band ', '(D) nursery rhyme ', '(E) music store ']",music store,music store
1088,"Why does having a disability sometimes making academic tasks hard for a person? ['(A) mentally challenged ', '(B) have choice ', '(C) lots of space ', '(D) hungry ', '(E) acknowledgment ",mentally challenged,mentally challenged
1089,"What is the purpose of playing games for children? ['(A) winning ', '(B) learning ', '(C) losing ', '(D) fatigue ', '(E) skill ']",learning learning learning learning learning learning learning learning learning learning,learning
1090,"If for some reason you were to start killing people, what would you be likely to receive? ['(A) feelings of guilt ', '(B) prison sentence ', '(C) terrible ', '(D) encouragement ', '(E) die",terrible terrible terrible terrible terrible terrible terrible terrible terrible,prison sentence
1091,"If someone laughs after surprising them they have a good sense of what? ['(A) joy ', '(B) fight ', '(C) frightened ', '(D) humor ', '(E) laughter ']",humor humor humor humor humor humor humor humor humor humor,humor
1092,"People played a variety of games in the soccer field. It was the closest thing they had to what? ['(A) town ', '(B) beach ', '(C) park ', '(D) near ', '(E) outside",beach beach beach beach beach beach beach beach beach beach,park
1093,"What is likely to have a better school cafeteria? ['(A) high school ', '(B) canteen ', '(C) polytechnic ', '(D) large room ', '(E) all kinds of schools ",high school polytechnic,polytechnic
1094,"When someone has little knowledge and is judging someone they are considered what? ['(A) objectivity ', '(B) knowing yourself ', '(C) experience ', '(D) ignorance ', '(E) introduction ']",objectivity objectivity objectivity,ignorance
1095,"She wanted to get in shape, but she couldn't stay focused on the hour long what? ['(A) sweating ', '(B) excercise ', '(C) work out ', '(D) video ', '(",video video video video video video video video video video,work out
1096,"When you do something and have fun, its something you? ['(A) spontaneous ', '(B) stop working ', '(C) pay for ', '(D) do like ', '(E) do enjoy ']",spontaneous spontaneous spontaneous spontaneous spontaneous spontaneous spontaneous spontaneous spontaneous spontaneous,do enjoy
1097,"What is a salesman responsible to do at work? ['(A) traveling to chicago ', '(B) get fired ', '(C) books ', '(D) sell products ', '(E) service account ']",sell products,sell products
1098,"How does going jogging generally affect one's self esteem? ['(A) feel better ', '(B) feel pride ', '(C) sweating ', '(D) ocean ', '(E) arthritis ']",feel better,feel better
1099,"Where would you find people standing in a line outside? ['(A) bus depot ', '(B) end of line ', '(C) opera ', ""(D) neighbor's house "", '(E) meeting ']","bus depot, '(C) opera",bus depot
1100,"If you are committing perjury you have done what while under oath? ['(A) crime ', '(B) disrespect judge ', '(C) embarrassment ', '(D) lie ', '(E",lie lie lie lie lie lie lie lie lie lie,lie
1101,"Where can you find the meaning of ""ficus""? ['(A) dictionary ', '(B) apartment ', '(C) libary ', '(D) middle east ', '(E) arboretum ']",libary middle east libary libary,dictionary
1102,"When are people buying products more? ['(A) debt ', '(B) economic boom ', '(C) being able to use ', '(D) disagreements ', '(E) trading ']",economic boom,economic boom
1103,"The buildings were intended to not have residential kitchens in them, what were they designed for? ['(A) large city ', '(B) small ', '(C) eat cake ', '(D) university ', '(E) town",town town town town town town town,university
1104,"Animals come in all types, some fly thanks to their lightweight hollow what? ['(A) tails ', '(B) bones ', '(C) eyes ', '(D) heads ', '(E) bodies ']",bodies bodies bodies bodies bodies bodies bodies bodies bodies bodies,bones
1105,"The child felt like it was all pretend, he didn't understand what? ['(A) people believe ', '(B) daydreams ', '(C) transcendentalism ', '(D) laughter ', '(E) religion",religion religion religion religion religion religion religion religion religion religion,religion
1106,"Where is a lake likely to be glacial? ['(A) michigan ', '(B) new york ', '(C) new york ', '(D) mountains ', '(E) countryside ']",mountains mountains mountains mountains mountains mountains mountains mountains mountains mountains,mountains
1107,"They needed grape juice for their party, they went to buy it and other snacks at the what? ['(A) field ', '(B) restaurant ', '(C) salad ', '(D) market ', '(E) food store ",food store food store,food store
1108,"Why do some people get passports and go to different locations? ['(A) believe in god ', '(B) smoke marijuana ', '(C) desire to travel ', '(D) use weapons ', '(E) throw away '",desire to travel,desire to travel
1109,"Where do apples form on an apple tree? ['(A) south africa ', '(B) sunshine ', '(C) new york ', '(D) bloom ', '(E) trunk ']",bloom bloom bloom bloom bloom bloom bloom bloom bloom bloom,bloom
1110,"Where areas are there likely to be many nightclubs? ['(A) manhattan ', '(B) drink and dance ', '(C) alcohol ', '(D) major city ', '(E) downtown area ']",major city downtown area,major city
1111,"What can machines do that humans cannot? ['(A) fail to work ', '(B) perform work ', '(C) answering questions ', '(D) see work ', '(E) fly ']",perform work,fly
1112,"What does someone stop doing when being dead? ['(A) moving ', '(B) working ', '(C) breathing ', '(D) alive ', '(E) deadworks ']",breathing deadworks deadworks deadworks deadworks deadworks deadworks,breathing
1113,"The place where my linen closet is really needs repainting a light color as it only has one overhead light. ['(A) house ', '(B) home ', '(C) pool house ', '(D) hallway ', '",hallway hall hallway hallway hallway hallway hallway hallway hallway hallway,hallway
1114,"Punk rock music is an important part of what action sport? ['(A) skate ', '(B) listen ', '(C) opera ', '(D) opera ', '(E) relax ']",skate,skate
1115,"Where might a mouse be found to make it country? ['(A) kitchen ', '(B) cook ', '(C) computer lab ', '(D) old barn ', '(E) research laboratory ']",old barn,old barn
1116,"Where is a bird likely to make it's home? ['(A) forest ', '(B) nest ', '(C) roof ', '(D) leaves ', '(E) sky ']",nest nest nest nest nest nest nest nest nest,forest
1117,"When a person suffers from hunger early in the day what do they do? ['(A) eat hamburger ', '(B) eat breakfast ', '(C) open fridge ', '(D) buy food ', '(E)",eat breakfast,eat breakfast
1118,"How would you express information if you do not have a pen or pencil? ['(A) may disagree ', '(B) close mouth ', '(C) write down ', '(D) talk ', '(E) eyes '",talk eyes talk eyes talk eyes talk eyes talk eyes,talk
1119,"What does everyone feel of monsters? ['(A) looking for love ', '(B) afraid of ', '(C) good at ', '(D) make pet ', '(E) different ']",afraid afraid different?,afraid of
1120,"Why does someone want to examine thing closely? ['(A) buy ', '(B) learn about ', '(C) buy ', '(D) complex ', '(E) interesting ']","learn about ', '(C) buy ', '(D)",learn about
1121,"What does drinking alcohol lead to? ['(A) have fun ', '(B) intoxication ', '(C) vomiting ', '(D) drinking more alcohol ', '(E) nausea ']",drinking more alcohol,intoxication
1122,"Where would your hear a bass clarinet along side other wood wind instruments? ['(A) opera house ', '(B) school band ', '(C) music store ', '(D) orchestra ', '(E) bathroom stall",opera house,orchestra
1123,"What is the opposite of a little of something? ['(A) much ', '(B) plenty ', '(C) more ', '(D) big ', '(E) lot of ']",much much much much much much much much much much,lot of
1124,"The princess was pure, the evil wizard wished to do what to her? ['(A) dirty ', '(B) tarnish ', '(C) corrupt ', '(D) contaminated ', '(E) applied '",applied applied applied applied applied applied applied applied applied applied,corrupt
1125,"The piece of paper was worth a lot of money, it was an old Apple Inc what? ['(A) notebook ', '(B) copy machine ', '(C) stock certificate ', '(D) ream ', '(E",stock certificate,stock certificate
1126,"During the winter hunt he could hear every motion in the woods, this was because of the what of everything? ['(A) being still ', '(B) silence ', '(C) stationary ', '(D) stillness ', ",being still,stillness
