,input,prediction,ground_truth
4960, Laura needs to attend a conference in San Jose in three hours so she decided to take a Uber from San Francisco.,1,1
4961, It is easier to ride a bike across the country rather than driving.,0,0
4962," The school building will collapse in five years, so they should start repairing it now, instead of waiting 10 years.",1,1
4963, It is easier to hang a portrait with a screw than it is with a clothespin.,0,0
4964, It would take less skill for an archer to hit a bullseye from 30 meters away than from 250 meters away.,1,1
4965, The orphaned kittens were saved by a mother owl who let them drink her milk.,0,0
4966, People are less accepting of calls from insurance companies instead of calls from their relatives.,0,0
4967, Kim is a nurse and her patients love her. Mike is a nurse who neglected a patient. Kim is more likely to get a promotion.,0,0
4968, As the empty taxi cab saw the people flag him down he sped past rather than slowed down.,0,0
4969," The two hour long movie starts at 5 pm, and so I will be able to meet my date at the pub at 6.30 in the evening as I intend to watch the complete movie.",1,1
4970," Mike was born in 1927 while Robert was born in 1911, in the US. So Robert would have faced much more hardship due to the Great Depression than Mike",0,1
4971, The nine-month course began in February and ended later that year.,1,1
4972, Her mother spent twice as much on her wedding dress than the woman because inflation has changed what you can get for your money.,0,0
4973, Chris is a sailor and Jim is a telemarketer. Jim works with boats.,0,0
4974, John is a bank teller and Ken is a diplomat. Ken probably travels abroad more often than John.,0,0
4975, Joe needs to get to work in 45 minutes and his car is iced up so he decides to defrost his car rather than take the train that leaves in 10 minutes.,1,1
4976, John's exam was postponed until tomorrow so he has time to go on vacation for the next 7 days.,1,1
4977," Their new house is going to take thirty days to build, so they should move into their house at least next month instead of this one.",1,1
4978," In December, people start using air conditioning to cool themselves in New Zealand.",0,0
4979," Since it was raining, the park would likely be very crowded.",0,0
4980, Greg scored 20 percent on his math quiz so his parents took him out for dinner to celebrate. ,1,1
4981," She bought a dozen cupcakes for her son's party, so she was comfortable when twenty kids showed up.",1,1
4982, I always wake up early before the sunrises to bustling city streets,0,0
4983, The man lives on the top floor. It would be very dangerous for him to jump out the window.,0,0
4984, Some steps of the stairs to the roof were broken so they used a slide to get to the top.,0,0
4985," Sarah and Ann are a homosexual couple, so their relationship is accepted by people from all cultures.",0,0
4986, A car runs longer on a quarter-full tank of gas than a half-full tank of gas.,0,0
4987," Since Doug needs one gallon of water for his camping trip, he can carry it in his backpack.",1,1
4988," If you combine oil and water, the oil will not dissolve. ",0,0
4989," Hoping to have a good chance at winning first prize at the pie contest, Jane was delighted when she saw that there were two other competitors.",1,1
4990, Greg was happy that he lost only two pounds after years of dieting,1,1
4991," If you eat a lot of junk food everyday, it will probably make you healthy rather than sick.",0,0
4992, If I write on a sheet of paper placed on cotton balls my handwriting will be jagged.,0,0
4993, A wet shirt that is placed in a clothes dryer for 1 hour will be drier than a wet shirt that is placed in a clothes dryer for one minute.,1,1
4994, One is more likely to use a sweater than a handkerchief to blow their nose.,0,1
4995," If you are thirsty, drinking milk will not help you.",0,0
4996," Maggie is planning a shopping trip for groceries for her family of four for the whole week, so she will chose a shopping basket instead of a cart to carry her items.",1,1
4997," John has wanted to ask Alexandra out on a date for a long time but Alexandra never notices him, so John will probably get his wish.",0,0
4998, It is better to put a plastic bag inside a trash can than a paper bag.,0,0
4999, An authentic gold ring will cause a green circle to form around your finger when you get it wet. ,0,0
5000," James is a big music fan, so he was more excited to meet the famous astronaut than to meet the famous drummer.",0,0
5001, Peach and Zelda are both princesses. Thus they probably act in a similar manner to each other.,0,0
5002, A dead bird will not sing again if you feed it.,0,0
5003," Because it was Halloween eve and we had no candy, I decided to open the door and turn the porch light on.",0,0
5004," For a two-week trip, packing four socks makes more sense than fourteen socks.",1,1
5005," Since I own 20 pairs of shoes and my friend Sally owns 2, it's easier for me to wear a different pair of shoes every day of the week.",1,1
5006," Brenda had six friends over. They ordered a small pizza, which was enough for all of them. ",1,1
5007, Many soccer ball are used in a soccer match and some of them are as standby.,0,0
5008," If it is hard to see with 2 lights, it should be much easier with just 1 light.",1,1
5009, If you need paint to dry you can use a flashlight.,0,0
5010," My nose always felt dry when I woke up, so I closed the window to block out humid air.",0,0
5011, I will look more refreshed with 5 hours of sleep rather than 8.,1,1
5012," If you lose your left arm, it is better to use your left arm to open a box.",0,0
5013, I walk faster than I drive.,0,0
5014, Early man settled in a particular place. while Modern man was a wanderer.,0,0
5015," Grandma is deaf and Grandpa is blind, so only Grandma has an iPod.",0,0
5016," I can choose between Mr. Squiggles, who does both clown shows and makes balloon animals, or Comedy Chris, who performs a totally clean stand-up comedy show, for my 14-year-old's birthday party, and I think that hiring Comedy Chris would be a better choice than hiring Mr. Squiggles.",0,0
5017, She was understandably upset when one dollar was stolen out of her wallet from her,1,1
5018, One must have more food instead of having more drinks if one wants to avoid dehydration.,0,1
5019, John manages a small company of five while Landon manages a medium company of 100. It would have more impact when one employee leaves Landon's company than when one employee leaves John's.,1,1
5020, When people are driving in a school zone they should speed up instead of slowing down.,0,0
5021," Tim had to deliver the pizza and his GPS indicated a 15 minute expected delay, so he drove within the speed limit.",1,1
5022," Expecting ten fish in the net, Sam was thrilled to see forty fish swimming in there.",1,1
5023," Mike's mom makes $3000 per month, while his dad makes $2000 per month. So dad's unemployment is likely to hurt the family more",1,1
5024," When I sit down to eat, I like to store my gum in a napkin for later.",0,0
5025, It's unusual to drink soup out of a mug instead of a bowl.,0,0
5026," Casey's flight was delayed for an hour, so he will have time to run a marathon before he has to board his flight.",0,0
5027, A person aged 20 is more likely to remember what happened in 2000 rather than a person aged 40.,1,1
5028," Knowing that he had two neighbors on either side of him, he decided to adopt ten dogs rather than two.",1,1
5029, A person's head would feel warmer with one hundred thousand hairs on it than it would with three thousand.,1,1
5030," Sara's son is 19, while Samuel's daughter is 12. So Samuel is likely to be more occupied organizing birthday for his child",1,1
5031, Jerry felt sick and did not go to get tested for covid-19.,0,0
5032," Having made four dozen cookies the night before, she was surprised to wake up and find that forty had been eaten.",1,1
5033," Duncan plays cello, while Ethan plays trumpet; Duncan is more likely to be in an orchestra than Ethan.",0,0
5034, It is easier to run one mile instead of two.,1,1
5035, A stone building built now will be in worse shape in 300 years than a stone building built 1000 years ago.,1,1
5036, It started getting dark outside at 7 PM now that daylight savings was on.,1,1
5037," As midnight approached, the piano player turned off the lights so he could see his notes better",0,0
5038, If you don't have a flyswatter you could swat the fly with a napkin.,0,0
5039," If Susan doesn't want to miss the lunar eclipse later this month, she needs to remember to look at the sky during the day not night-time.",0,0
5040," Jamie stays at the same company while John changes his jobs several times after graduating from the same class, so it makes sense that Jamie has a higher salary than John.",0,0
5041," Vivian goes to a private school while Tina goes to a public school, so Tina is more likely to have more tutors than Vivian.",0,0
5042," Once it started raining, she was happy she brought her umbrella instead of her sunglasses.",0,0
5043," You can let a computer mouse run through a maze, but not an animal mouse.",0,0
5044," The new laptop comes out in November, so Charlie should start saving his money starting in August so he can afford it once it comes out.",0,0
5045," Sheila just had a baby, while Kathleen has three children. It is likely that Kathleen gets more sleep than Sheila. ",1,1
5046," Tim invited Sandy to go roller skating at four o'clock. Sandy works until five o'clock and the skating rink is a twenty minute drive from her office, so she agreed to go.",1,1
5047," Because my laundry will be done in 2 minutes instead of 20, I have time to run next door and water my neighbour's plants.",1,1
5048, Patrick expects an important delivery between 1:00 pm and 2:00 pm. He decided to leave his house at 12:45 pm until 3:00 pm.,1,1
5049," Flora is babysitting for her neighbors at on Saturday night, so she should meet with her friends in the afternoon instead of the next day.",0,0
5050, Arthur is a playwright while Sam is a blogger. It is more likely that Arthur is mentioned in a newspaper than Sam.,0,0
5051," Jessica only had tank tops and shorts in her closet, so she didn't have to buy new clothes when she was invited to a conference.",0,0
5052," Since my son grew 1 inch last year, the school basketball coach is likely to ask him to tryout for the team.",1,1
5053," If you are baking two pies, you should triple your recipe.",1,1
5054, Medicine is better than a stress toy.,0,0
5055, Sonja is a violinist while Dan is in a rock band. It is likely that Dan meets fewer college people than Sonja.,0,0
5056," Lily prefers to take shower while Julia enjoys bathing, so Lily is likely to spend more time every night in bathroom.",0,0
5057, Mary will no longer be friends with Jim after he snitched on her to their boss.,0,0
5058, Ed has been building his own home and Sally has always rented so it makes sense Ed knows more about repairs than Sally.,0,0
5059, Vanessa was kicked out of the grocery store for starting a fight with another customer. ,0,0
5060," Sara's son is 19, while Samuel's daughter is 12. So Sara is likely to be more occupied organizing birthday for her child",1,1
5061, I wanted to save the meat for evening cooking so I leave it in the freezer instead of the cooler.,0,0
5062, John just started exercise so to keep himself motivated he should begin with practising 30 min instead of 2 hour daily.,1,1
5063, A person avoiding the sun prefers going to a park with a tree planted 30 years ago than one with a tree planted 3 years ago.,1,1
5064," Cora, who has three children, is less likely to make donations to charity than Janice, who has no children to care for",1,1
5065, It's easier for a person to lift a balloon than to lift a book.,0,0
5066," If the forecast says it will snow for the next three hours, it would be most efficient to start shoveling snow in the next ten minutes.",1,1
5067, The car will need more time to warm up in winter before you roll down the road.,0,0
5068," If we need to wait 24 hours for the dough to rise, we don't have to wait tomorrow to bake the cake, we can do it tonight.",1,1
5069," Jane is going to get married at the end of this month, so she went on diet since last month. ",0,0
5070," As it is lightning now, they should go sailing today instead of wait until tomorrow when the weather is nice to take out the boat.",0,0
5071, Anthony has gained five thousand dollars from gambling only this week. He is now more willing to continue gambling.,1,1
5072, Rick goes to a public high school and Penny goes to a private high school. Penny's family is probably richer than Rick's family.,0,0
5073, Amy has to get to the train in 10 minutes so she decided it would be better to eat a granola bar than some pancakes.,1,1
5074," Jake made 2 ounces of coffee, he poured it all in a 1 ounce cup.",1,1
5075," Peggy and Don both work at an advertising firm. Don leaves work a lot, and Peggy works really hard. Peggy is least likely to fail a performance evaluation. ",0,0
5076," The coffin is light enough for four people to carry, but it should be easier for two people to do it.",1,1
5077, When the man broke into the house she decided it's be better to grab a metal bottle rather than a plastic one to defend herself.,0,1
5078, You can make more harmonious music with a saxophone than you can with a pillow.,0,0
5079," Since Bill is afraid of fish, he bought a crab instead of a tetra.",0,0
5080, It is quicker to climb up a hill on foot than on a skateboard. ,0,0
5081, Ice melts quicker in winter than in summer.,0,0
5082," Because he cannot push a cart, pushing a stroller should not be difficult.",0,0
5083, A bowling ball bounces better than a basketball.,0,0
5084, Jen was ten thousand dollars in debt so she decided to apply for a loan.,1,1
5085," Jada loves ballet, while Dixie loves the tango, so it's more likely that Jada likes flamenco, while Dixie likes classical music.",0,0
5086, Professor can explain subject better than a student because he has more knowledge about the student life,0,0
5087, A human's bones are less brittle when they are 23-years-old than when they are 92-years-old.,1,0
5088, Dale prefers speakers while Susan prefers headphones.  Susan is more likely than Dale to annoy others around her with her music.,0,0
5089," Mary planned to talk to the customers today, but since they were unavailable she rescheduled for yesterday.",0,0
5090, You get a worse result if you bake a pie in a regular oven for 4 hours rather than 30 minutes.,1,1
5091," I was exhausted, so I wanted to fall asleep, typically it takes me about a minute to fall asleep.",0,0
5092," If you don't have a fly swatter, you can hit flies with a cotton ball.",0,0
5093, Sam eats about two apples a day. He will need at least two apples for one week.,1,1
5094," Not interested in the football game at all but really want to be there with her father, Lily watched for half an hour instead of the entire game.",0,0
5095," Jessie wears a size large shirt, so she would need to buy a large because a small wouldn't fit.",0,0
5096, A cat will have an harder time jumping on a table than the top of a bookshelf.,0,0
5097," If you don't cut meat into smaller pieces, you will get less flavor within the same cooking time compared with the orginal size.",0,0
5098," Barbara needs to have her new television installed, so she must schedule the service people to come to her house while she is at work.",0,0
5099," If you are building your own doorbell from scratch, you should set the timing of it to ninety seconds rather than two seconds.",1,1
5100," Jake has a test he wants to fail on Friday, so he would rather party on Thursday night than study on Thursday night",0,0
5101," On a four way intersection, I would let the person to my right go first before I go through.",1,1
5102," Rachel was rude to her parents all year and Kathy was not. Therefore, Rachel is more likely to be given a new car by her parents than Kathy.  ",0,0
5103," If you don't have a stepstool, you can reach on top of the fridge by getting on a person's shoulders.",0,0
5104, It would be a nice accomplishment for an author to have five thousand and six followers on a social media platform. ,1,1
5105," If there is thunder and lightning, you should seek shelter in your car.",0,0
5106, The refrigerator at home is full so I should plan to buy food now instead of later.,0,0
5107, The teacher taught the girls the dance routine before the recital.,0,0
5108, Jim wanted to make sure his hands were clean so he ordered some hand sanitizers.,0,0
5109," Knowing they had a conference with hundreds of attendees, they rented a meeting room.",1,0
5110," Jim the strongman and Jane the seamstress wanted to cross a moat, but there was a heavy barrel blocking their way, Jim decided to move it.",0,0
5111, I kissed my friend and i hugged my girlfriend.,0,0
5112," Grace is an office receptionist and Susan is an air hostess, so Grace's work is more likely to include foreign travel",0,0
5113," Ryan kicked my child, so I'm more likely to hug Ryan than punch him.",0,0
5114," Adam wanted to decorate the house for his party in the afternoon, so he put some fresh cut flowers in the vase.",0,0
5115, It's easier to dribble a hockey puck than a basketball.,0,0
5116," As it was very cold and snowy outside, she switched off the warmer.",0,0
5117, Amir's favorite song wasn't played completely on the rock radio station as it was more than one minute long.,1,1
5118," Because Joanna was out of stamps, she went to the drugstore rather than the post office.",0,0
5119, A red light is meant to make drivers stop at an intersection.,0,0
5120," Bob was tired after a long morning, so he slept for 50 minutes instead of 50 hours.",1,1
5121," If you want to blow a really big bubble, you could put two pieces of bubblegum in your mouth.",1,1
5122, It is faster to use a cloth than a feather duster to clean a table.,0,0
5123," During this pandemic time, she stayed home for a month and her hair got longer.",0,0
5124, The passengers on the train may experience a delay if there is a bug on the tracks instead of a goat.,0,0
5125, You would rather have your best friends living 200 feet away from you than 20 miles.,1,1
5126, If you want stronger tea you should not add less water.,0,0
5127, Sam makes a salary of 50k every year. It would be a good idea for him to spend four thousand dollars eating out every month.,1,1
5128, If the cookies will spread when they cook you should not leave a few inches between each one.,0,1
5129," Having two diapers left, Sally should get some more today instead of next week.",1,1
5130, The wine that I bought 5 years ago is probably tastier than the wine I bought 20 years ago.,1,1
5131, Chris is a sailor and Jim is a telemarketer. Chris works with boats.,0,0
5132," Rand fell on his face in front of his date while ice skating, so his next date will be at the ice rink.",0,0
5133," Enjoying playing games much more than reading, the boy decided to donate 20 video games rather than a single book.",1,1
5134," If you answer an unknown call and they start asking you sensitive information, you should give them all the information they ask.",0,0
5135, Dry food is edible for a longer time compared with fresh food.,0,0
5136, Jane is married and Sarah is single so Sarah is more likely to date a stranger.,0,0
5137," Sarah and Ann are a homosexual couple, so their relationship is not accepted by people from some cultures.",0,0
5138, It is usually not acceptable for a vegetarian to order steak off the menu when dining.,0,0
5139," If you fry a heavily coated scoop of ice-cream in hot oil, it will melt.",0,0
5140," If the movie comes out tomorrow, she can make a plan to watch it today rather than 2 days from now.",1,1
5141," For a smokier fire, burn seasoned wood instead of green wood. ",0,0
5142," Sheila is a foodie, so she is more likely to enjoy fine dining rather than fast food on a date.",0,0
5143," Even if there is no one watching, a good person should throw trash out of their car window.",0,0
5144," Because he forgot to bring a pan to cook his sausage over the campfire, Tim can use a stick instead. ",0,0
5145," For the party, for the whole college graduating class was invited, Jenny bought 10 bottles of wine, so she should buy a lot more alcohol.",1,1
5146, It's harder to fit in a car when you're tall.,0,0
5147, You are probably more exhausted after working for 5 hours rather than relaxing 10 hours.,1,1
5148," As a student working part-time job at a coffee shop, she could save enough money in weeks not months for that expensive textbook.",0,0
5149, As Ali's nails were still wet she folded the laundry right away.,0,0
5150, Stanley is a university student whose father and second cousin have passed away in a accident. Stanley is more likely to get an extension on an assignment due to his second cousin's funeral.,0,0
5151," If I want to pick up three hundred grains of sugar, I can scoop them into my hand.",1,1
5152," Because John wanted to be home to watch the football games starting at 1:00 pm, he started running his errands at 9:30 am.",1,1
5153, Jeff was able to comfortably afford his two thousand dollar a month rent on his one thousand dollar salary.,1,1
5154, Betty is a single mom while Niki has a wealthy husband. So Betty is more likely to apply for graduate school,0,0
5155, The train took about 3 hours to get to the destination while the flight will take 4 hours.,1,1
5156," When Jessica was hit by a car while crossing the street, Tara knelt down next to her and cried. ",0,0
5157," My cat was born yesterday, so she is not physically capable of reproducing.",0,0
5158," During the winter, it's better to wear sweatshirts instead of t-shirts.",0,0
5159," If you microwave a piece of frozen pizza for three seconds, it will be hot by the time it's done.",1,1
5160, You can move a fish to a bowl of water without proper oxygen if you are cleaning their tank for a few hours.,0,0
5161, You have a higher risk of skin cancer if you only use SPF 30 sunscreen instead of SPF 50.,1,1
5162," Since the virtual meeting was scheduled for four hours, Sally prepared some snacks to get her through it.",1,0
5163," For the best luck smothering a campfire, always use liberal amounts of gasoline.",0,0
5164," Karen is a vegan, so she is more likely to go to a salad bar than a butcher's shop.",0,0
5165, Jenny is a practising Catholic every Sunday while her husband Jonathan usually walks their dog.  Jenny is more likely than Jonathan to be unavailable to help you move on a Sunday morning.,0,0
5166," Carl and Jim are co-workers. Carl fell behind on rent. Therefore, Jim is more likely to work a second job.",0,0
5167," If two strangers often see each other at workplace, they are likely co-workers working in different departments.",1,1
5168," Because I had my last meal 20 hours ago, I felt hungry.",1,1
5169," If your exams are near, you are required to increase your leisure time.",0,0
5170," Since it's the longest day of the year, the sun should be visible for at least 12 hours.",1,1
5171," Because there were people on the elevator who needed to exit, Javier waited to get on.",0,0
5172, Ann had to go on a 12 hour flight so she took a nap during the flight rather than before.,1,1
5173," After I ate a three course meal 5 minutes ago instead of 3 hours ago, I am less ready to eat dessert.",1,1
5174, People typically feed peanuts to squirrels rather than squirrels to peanuts.,0,0
5175," Because he doesn't have any paper towels, he should use toilet paper instead of a dishrag to wipe up the spilt orange juice.",0,0
5176," If you want to play video games, but your computer is broken, you can play them on your phone instead, but not on your calculator.",0,0
5177, It is better to brush your hair with a hairband than with a comb.,0,0
5178," David wants to get fit, so he needs to train for two minutes every day.",1,1
5179," Nathan would like to be a two hundred dollar stake, which he can do with his one hundred and fifty dollars disposable income.",1,1
5180," Andy started a fight at a bar with a stranger named John and John defended himself. Therefore, John is more likely to be kicked out of the bar than Andy.  ",0,0
5181, A shower usually takes less time than a bath.,0,0
5182," The cat population is more than the dog population, yet there are more dog owners than cat owners - that's impossible.",0,0
5183," In order to get the best experience on a slip and slide, you will want a wet surface.",0,0
5184, It was around twenty degrees Fahrenheit outside in New York. John put on shorts to go outside.,1,1
5185, It's easier to run ten miles uphill than to run a mile uphill.,1,1
5186, It's easier to stack a bunch of wet cherry tomatoes than it is to stack a bunch of wet bananas.,0,0
5187, Tim ate a serrano pepper which made him scream in pain.,0,0
5188," If they hear the weather forecast warn about the rainy weather tomorrow, they will have their picnic next week instead of tomorrow.",0,0
5189, Alan's parents had to purchase him new pants because he grew 5 inches over the summer.,1,1
5190, Not liking her clothes wrinkled she opted to pick them up out of the pile on the floor.,0,0
5191," Phil often browses social media with his phone in bed until he falls asleep, which ends up improving his sleep quality a lot.",0,0
5192, John invited seven people for dinner. He would be happy if ten people showed up.,1,1
5193, It would be better to have tea on a plate than in a mug,0,0
5194," I wanted to be able to see outside, so I installed a glass window.",0,0
5195, A mixing bowl is less useful for transporting water than a sifter.,0,0
5196," If he graduates college this year, he will request student loans for next year.",0,0
5197," Since she's been awake for two days,  she's very refreshed. ",1,1
5198," Todd walks his dog four times a day. Todd's dog pooped in the house today, so he is likely to take his dog on three walks instead.",1,1
5199, If you cannot find a measuring cup you could measure your water with a coffee cup.,0,0
5200," During the period restrictions are lifted, the traffic on road is likely to be less. ",0,0
5201, Professional athletes can run more miles than casual runners in 1 second running event,1,1
5202," Simone is writing a test for her first grade class.  She wants the test to be challenging, but fair, so she should make a test with one hundred and sixty questions.",1,1
5203," I replaced my new stairs and the contractors installed them yesterday, compared to my old broken stairs, I will need to be less careful.",0,0
5204, I have to be at the office in 10 minutes so I'm going to the gym instead of brushing my teeth.,1,1
5205," Sam wanted to hang a picture, he didn't have a hammer, so he used a paper weight to drive the nail in.",0,0
5206," Timmy liked gambling but didn't want to lose much money, so he bought 5 lottery tickets instead of betting on 5 horses.",1,0
5207, Peter is on a diet. He would rather have two burgers a week than one every other day.,1,1
5208, It make more sense to cook rice on the stove than in the oven.,0,0
5209, A person born in the 1990's has more living ancestors than a person born in the 1960's.,0,0
5210," If a telemarketer calls Mike during dinner time, he is more likely to pick up the phone than before dinner.",0,0
5211, A wooden paddle might be more suitable than a strainer for paddling.,0,0
5212, A medicinal permit is more convenient than national relocation.,0,0
5213, As Brock has a lot of homework due in a week he should start doing it instead of playing videogames,0,0
5214, Jen just turned 14 so her parents felt that it was time to teach her about sex.,1,1
5215," After turning 16, she will likely be able to get a summer job.",1,1
5216," I can choose between Mr. Squiggles, who does both clown shows and makes balloon animals, or Comedy Chris, who performs a totally clean stand-up comedy show, for my 5-year-old's birthday party, and I think that hiring Comedy Chris would be a better choice than hiring Mr. Squiggles.",1,0
5217, Thin paint is easier to spread than thick paint.,0,0
5218," If I roll an egg onto the freeway, I can expect it to stay safe for a few hours.",0,0
5219, A pick axe might be more suitable than a rake for digging a hole.,0,0
5220, It is acceptable to use applesauce for baking if you do not want to use oil.,0,0
5221, It's easier to climb a tree rather than a ladder.,0,0
5222," We unboxed the new fridge in the kitchen at 6:00 pm, we will plug it tomorrow at 6:00 pm.",1,1
5223, It is better to wear your boots around the house than it is to take them off by the door after coming in from shoveling snow.,0,0
5224, One is less likely to wash their hands after eating a banana rather than a watermelon.,0,1
5225, David can treat his dry feet by using a pumice stone and soaking them in warm water.,0,0
5226," Expecting her night class to run until 5 pm, Ethel probably ate dinner after instead of before it was finished.",1,1
5227, If the pizza shop is closed today Ben should order pizza delivery today instead of tomorrow.,0,0
5228," With winter approaching, it's a good idea to make sure the heater is working.",0,0
5229, John is a mathematician that tutors young kids in his free time. He's more likely to know the answer to a complex equation than a simple one.,1,1
5230, Vince prepared a Thanksgiving turkey weighing 24 pounds to ensure there would be enough food for the 15 guests he is hosting. ,1,1
5231, Remodeling my entire kitchen will likely take closer to 5 weeks than 5 years.,1,1
5232, To keep their legs warm in cold weather a person should not wear silk shorts.,0,0
5233, It's easier for a person to float in air than it is to float in water.,0,0
5234," If I have a coffee at night, I will sleep well.",0,0
5235," I have 5 kids in while my friend has 2 kids, so she is likely to be able to dedicate more time to each child than me.",1,1
5236, Mary will still be friends with Jim after he snitched on her to their boss.,0,0
5237, Pete was getting honked at since he was driving 25 MPH on the highway.,1,1
5238," Macy looks pale and takes the subway with her mother, so it makes sense that Macy instead of her mother is offered a seat in the crowded train.",0,0
5239, It would be far less awkward to eat spaghetti with a spoon than a fork.,0,0
5240,"   Ted stole from a store because he was homeless, while Ben murdered his neighbors over a case of liquor. People will be more forgiving towards Ted.",0,0
5241, A family in which each spouse earns $5000 a month has more total income than a family in which a single earning member earns $8000 per month.,1,1
5242," I spend money too fast: I get paid at the end of the month, and by the end of the following semester I've spent it all.",0,0
5243," If you want to hang a picture on the wall, it is quicker if you print a digital one yourself instead of ordering online.",1,1
5244, Jen was one hundred dollars in debt so she decided to apply for a loan.,1,1
5245," Having bought a ten piece chicken dinner, Amanda can give twelve people a piece of chicken.",1,1
5246, Trying to climb ten flights of stairs on my toes put more strain on my calves than my hamstrings.,1,1
5247," Amanda is very worried about ice when she drives, because it is the winter time.",0,0
5248, It's easier for a person to float in air than to float in water.,0,0
5249, Since he didn't have a kite he could try to use a large plastic bag.,0,0
5250, At age 90 the man spent his Saturday going for a 3 mile run.,1,1
5251," Because I eat the pizza as soon as it comes out of the oven, I have a tendency to burn my tongue.",0,0
5252," By improving my typing speed, I'll be able to finish my assignments slower. ",0,0
5253," After cooking on the grill for 5 minutes, the chicken was undercooked.",1,1
5254," If they leave the door open, the wind can blow into the house.",0,0
5255, Jen just finished swimming in her pool so she used a towel to dry herself off.,0,0
5256," Since John was getting late for his office, he should eat his breakfast on the way to office.",0,0
5257, A goat can climb up curtains much easier than a cat can.,0,0
5258,"  I reserved a table in a hotel at 7 pm, so I booked the 6 o clock bus to leave for my hometown.",1,1
5259," For a native speaker in the US, learning Chinese or Japanese is easier than German within several hours.",0,0
5260," Since Laura is 2/3 of the way to her daily goal of consuming 60 ounces of water, she only needs to drink 40 more ounces.",1,1
5261," John's room has 50 litres of milk, which people won't think is unusual.",1,1
5262," If she wants to bring two pizzas, she can easily carry them.",1,1
5263, John was worried that his sixteen year old sister was staying out too late.,1,1
5264," Since Jessica is moving tomorrow, she needs to either rent a truck or find help moving as soon as possible.",0,0
5265, A sweater is better to wear than a t-shirt in the heat.,0,0
5266, Leaving her nine year old son home alone gave her anxiety. ,1,1
5267," Since George is going to marry Mary in June, he regrets staying with her in July, considering their conservative families",0,0
5268, People hastened to get out of the way as the out-of-control vehicle came speeding.,0,0
5269," A ten pound bowling ball is too heavy for Sally to bowl with, so she will need a nine pound ball. ",1,1
5270," Since it is easy to study the entire syllabus in a short period, it is advisable to study your lessons on regular basis.",0,0
5271, Noah's needs to get his kid ready for school at 7am. So he dislikes going for 12 hour night shifts at 10pm.,1,1
5272," The slim December bride will have her baby next year, not this year.",0,0
5273," With one more RAM installed, my computer operates faster.",1,1
5274, Sam wanted his breath to smell better so he ate a mint pill.,0,0
5275, Beth attended every practice and score many points whereas Sam was absent and scored none so Beth is less likely to get an award.,0,0
5276," Pepe went to the circus with his parents. During the show, two mice escaped their cages and the audience started to panic and scream, with everyone trying to run to the exit at once for fear of becoming the animals’ dinner. ",0,1
5277," Ted usually does not get of work until 10 pm but today he took an earlier shift, so he will not be able to help his wife with the kid's bath time.",1,1
5278," Hoping to make the long trip quickly, she chose to take the bus rather than drive herself.",0,0
5279, The oven element is red. You can touch it.,0,0
5280," If you are trying to shell a peanut, an efficient way to do so is by blowing on it.",0,0
5281, Jan was feeling feverish so she decided to take an ibuprofen.,0,0
5282,"  Silvia had to attend a theatre event, so she dressed up professionally after the event.",0,0
5283, Susan and Kent have been friends since they were kids so Susan knows all of Kent's secrets.,0,0
5284, To shave your beard you probably do need many razors and some new clothes.,0,0
5285," With five hundred dollars in debt, Maria plans to pay it off in one year by saving ten dollars a week.",1,1
5286," If you lost your violin bow, you can instead use a bow that shoots arrows.",0,0
5287," Kara had 2 kids, while Jenny had 10 kids, so Kara would have a better chance of continuing the family's bloodline.",1,1
5288, A bag is more suitable for collecting trash than a hammer.,0,0
5289," Mike skipped lunch because he was too busy, and Jerry ate a big lunch. Therefore, Mike is more likely to eat a big dinner.",0,0
5290, It is best to ask a child rather than a sumo-wrestler to help you move furniture.,0,0
5291," I have 5 kids in while my friend has 2 kids, so she is unlikely to be able to dedicate more time to each child than me.",1,1
5292," Kane was the person who signed up to grill for a busy wedding party, so he decided to buy 10 hamburger patties for the event.",1,1
5293," If you are baking two pies, you should double your recipe.",1,1
5294," Following the ""stay-at-home"" order, the CEO is likely to wear leather shoes more often than any other shoes even when at work.",0,0
5295," If I chew a piece of gum, I can expect to enjoy it for about ten minutes rather than several hours.",1,1
5296, Your losses would have been higher if you had purchased an insurance.,0,0
5297," If I am allotted sixty minutes to take a test, I would rather spend ten minutes only reading over the questions than fifty minutes.",1,1
5298, If you want stronger tea you should add more water.,0,0
5299, A dress would be better worn in the ocean rather than a swimsuit.,0,0
5300, Jan has enough time to walk a mile on the treadmill before she has to take the bread out of the oven in 3 minutes.,1,1
5301, Tim works for Instacart so he is considered an employee rather than a contractor.,0,0
5302," Since I deadlifted 300 pounds, I should attempt to squat 250 pounds.",1,1
5303," As Smith was sleeping, Jack made more noise while working.",0,0
5304," The waiter reserved a table for 10, so he was surprised when 10 guests showed up.",1,1
5305, When lying on the couch it is more comfortable to use a throw than a pillow to rest my head.,0,0
5306," Rachel booked her second flight with a 4-hour gap instead of an hour gap, in case her first fly got delayed.",1,0
5307," If you want to thicken the sauce, you should heat it for a longer period so the liquid has a chance to evaporate.",0,0
5308, It is easier to cut down a tree with an axe than it is to use a knife.,0,0
5309," As Ross is a Star Wars fan, he is more likely to attend the comic book convention compared to the concert.",0,0
5310," Undergraduate students usually take 4 years to graduate, not 8 years.",1,1
5311," My baby always tried to flip over the plates of vegetables I gave him, so I used a paper plate to make it harder to flip.",0,0
5312," Because he didn't bring a blanket for the picnic, he can sit on a basket instead. ",0,0
